recorded;radonShortTermAvg (pCi/L);humidity (%);temp (°F)
2018-12-07T02:24:42;3.4;34.5;57.0
2018-12-07T03:24:42;3.6;35.0;57.0
2018-12-07T04:24:42;3.6;35.5;57.0
2018-12-07T05:24:42;3.8;36.5;58.0
2018-12-07T06:24:42;3.9;37.0;58.0
2018-12-07T07:24:42;3.9;36.5;58.0
2018-12-07T08:24:42;3.9;36.0;58.0
2018-12-07T09:24:42;3.6;36.0;58.0
2018-12-07T10:24:42;3.4;36.5;58.0
2018-12-07T11:24:42;3.5;36.5;58.0
2018-12-07T12:24:42;3.4;36.5;58.0
2018-12-07T13:24:42;3.4;37.0;58.0
2018-12-07T14:24:42;3.1;37.0;58.0
2018-12-07T15:24:42;2.9;37.5;58.0
2018-12-07T16:24:42;2.9;38.0;58.0
2018-12-07T17:24:42;2.8;38.0;58.0
2018-12-07T18:24:42;2.6;38.0;58.0
2018-12-07T19:24:42;2.5;39.0;58.0
2018-12-07T20:24:42;2.5;41.0;58.0
2018-12-07T21:24:42;2.3;41.5;59.0
2018-12-07T22:24:42;2.1;42.0;58.0
2018-12-07T23:24:42;2.2;41.5;58.0
2018-12-08T00:24:42;2.1;42.0;58.0
2018-12-08T01:24:42;2.0;42.0;58.0
2018-12-08T02:24:42;2.0;42.0;58.0
2018-12-08T03:24:42;1.8;42.5;58.0
2018-12-08T04:24:42;1.8;43.0;58.0
2018-12-08T05:24:42;1.6;42.5;58.0
2018-12-08T06:24:42;1.3;42.5;58.0
2018-12-08T07:24:42;1.2;42.0;58.0
2018-12-08T08:24:42;1.3;41.5;58.0
2018-12-08T09:24:42;1.3;41.5;58.0
2018-12-08T10:24:42;1.3;40.5;58.0
2018-12-08T11:24:42;1.1;40.5;58.0
2018-12-08T12:24:42;1.1;40.0;58.0
2018-12-08T13:24:42;1.0;39.5;58.0
2018-12-08T14:24:42;1.1;39.5;58.0
2018-12-08T15:24:42;1.1;39.0;58.0
2018-12-08T16:24:42;1.0;39.0;59.0
2018-12-08T17:24:42;1.1;40.0;59.0
2018-12-08T18:24:42;1.1;40.0;59.0
2018-12-08T19:24:42;1.1;39.5;59.0
2018-12-08T20:24:42;1.1;39.5;59.0
2018-12-08T21:24:42;1.2;38.5;58.0
2018-12-08T22:24:42;1.2;38.0;58.0
2018-12-08T23:24:42;1.2;37.5;58.0
2018-12-09T00:24:42;1.2;37.0;58.0
2018-12-09T01:24:42;1.2;36.5;58.0
2018-12-09T02:24:42;1.1;36.5;57.0
2018-12-09T03:24:42;1.1;36.0;57.0
2018-12-09T04:24:42;1.1;35.5;57.0
2018-12-09T05:24:42;1.1;35.0;57.0
2018-12-09T06:24:42;1.2;34.5;57.0
2018-12-09T07:24:42;1.2;35.5;58.0
2018-12-09T08:24:42;1.1;36.5;59.0
2018-12-09T09:24:42;1.1;37.0;59.0
2018-12-09T10:24:42;1.1;37.0;59.0
2018-12-09T11:24:42;1.1;37.0;59.0
2018-12-09T12:24:42;1.1;37.0;59.0
2018-12-09T13:24:42;1.0;37.0;59.0
2018-12-09T14:24:42;1.0;36.0;59.0
2018-12-09T15:24:42;0.9;35.5;58.0
2018-12-09T16:24:42;1.0;36.0;59.0
2018-12-09T17:24:42;0.9;36.0;60.0
2018-12-09T18:24:42;0.9;36.0;59.0
2018-12-09T19:24:42;1.0;35.5;59.0
2018-12-09T20:24:42;1.0;34.5;58.0
2018-12-09T21:24:42;1.1;33.5;58.0
2018-12-09T22:24:42;1.1;33.0;58.0
2018-12-09T23:24:42;1.1;32.5;58.0
2018-12-10T00:24:42;1.2;32.5;58.0
2018-12-10T01:24:42;1.2;33.5;58.0
2018-12-10T02:24:42;1.3;34.0;58.0
2018-12-10T03:24:42;1.3;34.0;58.0
2018-12-10T04:24:42;1.3;34.5;59.0
2018-12-10T05:23:49;1.2;35.5;59.0
2018-12-10T06:23:49;1.1;35.5;58.0
2018-12-10T07:23:49;1.1;35.5;59.0
2018-12-10T08:23:49;1.1;35.5;59.0
2018-12-10T09:23:49;1.2;35.5;59.0
2018-12-10T10:23:49;1.2;35.5;59.0
2018-12-10T11:23:49;1.3;35.0;59.0
2018-12-10T12:23:49;1.4;34.5;59.0
2018-12-10T13:23:49;1.5;34.5;59.0
2018-12-10T14:23:49;1.5;34.0;59.0
2018-12-10T15:23:49;1.5;34.5;59.0
2018-12-10T16:23:49;1.4;34.0;59.0
2018-12-10T17:23:49;1.4;33.5;59.0
2018-12-10T18:23:49;1.4;33.5;59.0
2018-12-10T19:23:49;1.4;33.0;58.0
2018-12-10T20:23:49;1.4;32.0;58.0
2018-12-10T21:23:49;1.4;32.0;58.0
2018-12-10T22:23:49;1.5;32.0;58.0
2018-12-10T23:23:49;1.5;32.5;58.0
2018-12-11T00:23:49;1.5;32.5;58.0
2018-12-11T01:23:49;1.5;32.0;58.0
2018-12-11T02:23:49;1.5;32.5;58.0
2018-12-11T03:23:49;1.5;32.0;58.0
2018-12-11T04:23:49;1.5;32.5;58.0
2018-12-11T05:23:49;1.6;31.5;58.0
2018-12-11T06:23:49;1.7;31.5;58.0
2018-12-11T07:23:49;1.7;32.5;58.0
2018-12-11T08:23:49;1.7;33.0;58.0
2018-12-11T09:23:49;2.0;33.5;58.0
2018-12-11T10:23:49;2.0;33.5;58.0
2018-12-11T11:23:49;2.0;34.0;58.0
2018-12-11T12:23:49;1.8;34.0;58.0
2018-12-11T13:23:49;1.9;33.5;58.0
2018-12-11T14:23:49;1.9;33.5;58.0
2018-12-11T15:23:49;2.1;34.0;59.0
2018-12-11T16:23:49;2.1;34.0;59.0
2018-12-11T17:23:49;2.2;34.0;59.0
2018-12-11T18:23:49;2.2;34.0;59.0
2018-12-11T19:23:49;2.2;34.0;59.0
2018-12-11T20:23:49;2.1;34.0;58.0
2018-12-11T21:23:49;1.9;33.5;58.0
2018-12-11T22:23:49;1.8;33.5;58.0
2018-12-11T23:23:49;2.0;34.5;58.0
2018-12-12T00:23:49;2.1;35.0;58.0
2018-12-12T01:23:49;2.2;35.5;58.0
2018-12-12T02:23:49;2.3;35.5;59.0
2018-12-12T03:23:49;2.2;35.0;58.0
2018-12-12T04:23:49;2.1;35.0;59.0
2018-12-12T05:23:49;2.1;34.5;58.0
2018-12-12T06:23:49;2.1;34.5;58.0
2018-12-12T07:23:49;2.1;34.5;58.0
2018-12-12T08:23:49;2.2;34.5;58.0
2018-12-12T09:23:49;2.0;34.5;58.0
2018-12-12T10:23:49;2.0;34.5;58.0
2018-12-12T11:23:49;1.9;34.5;59.0
2018-12-12T12:23:49;1.9;34.0;58.0
2018-12-12T13:23:49;1.9;34.0;59.0
2018-12-12T14:23:49;1.9;33.5;58.0
2018-12-12T15:23:49;2.1;34.0;59.0
2018-12-12T16:23:49;2.1;34.0;59.0
2018-12-12T17:23:49;2.1;34.0;59.0
2018-12-12T18:23:49;2.2;34.0;58.0
2018-12-12T19:23:49;2.4;34.0;58.0
2018-12-12T20:23:49;2.6;33.0;58.0
2018-12-12T21:23:49;2.5;33.0;58.0
2018-12-12T22:23:49;2.6;32.5;58.0
2018-12-12T23:23:49;2.6;34.5;58.0
2018-12-13T00:23:49;2.6;34.5;58.0
2018-12-13T01:23:49;2.5;35.0;58.0
2018-12-13T02:23:49;2.6;35.0;58.0
2018-12-13T03:23:49;2.7;35.5;58.0
2018-12-13T04:23:49;2.9;36.5;58.0
2018-12-13T05:23:49;3.1;35.5;59.0
2018-12-13T06:23:49;3.1;33.5;58.0
2018-12-13T07:23:49;3.2;33.0;58.0
2018-12-13T08:23:49;3.2;32.5;58.0
2018-12-13T09:23:49;3.2;32.5;58.0
2018-12-13T10:23:49;3.1;32.0;58.0
2018-12-13T11:23:49;3.2;32.0;58.0
2018-12-13T12:23:49;3.2;32.0;58.0
2018-12-13T13:23:49;3.0;31.5;58.0
2018-12-13T14:23:49;2.9;31.5;58.0
2018-12-13T15:23:49;2.7;32.0;59.0
2018-12-13T16:23:49;2.6;31.5;59.0
2018-12-13T17:23:49;2.5;31.0;59.0
2018-12-13T18:23:49;2.3;30.0;58.0
2018-12-13T19:23:49;2.1;29.5;58.0
2018-12-13T20:23:49;2.0;29.0;58.0
2018-12-13T21:23:49;2.1;29.0;58.0
2018-12-13T22:23:49;2.0;28.0;58.0
2018-12-13T23:23:49;1.8;28.5;58.0
2018-12-14T00:23:49;1.5;28.0;58.0
2018-12-14T01:23:49;1.3;27.0;57.0
2018-12-14T02:23:49;1.2;27.5;58.0
2018-12-14T03:23:49;1.2;28.5;58.0
2018-12-14T04:23:49;1.1;29.5;58.0
2018-12-14T05:23:49;1.0;29.0;58.0
2018-12-14T06:23:49;1.0;28.0;58.0
2018-12-14T07:23:49;0.9;28.5;58.0
2018-12-14T08:23:49;0.8;29.0;58.0
2018-12-14T09:23:49;0.8;29.0;58.0
2018-12-14T10:23:49;0.7;28.5;58.0
2018-12-14T11:23:49;0.7;28.5;58.0
2018-12-14T12:23:49;0.7;28.5;58.0
2018-12-14T13:23:49;0.8;28.0;58.0
2018-12-14T14:23:49;0.8;28.0;58.0
2018-12-14T15:23:49;0.8;28.5;59.0
2018-12-14T16:23:49;0.8;28.5;59.0
2018-12-14T17:23:49;0.8;28.0;59.0
2018-12-14T18:23:49;0.9;28.0;58.0
2018-12-14T19:23:49;1.0;27.5;58.0
2018-12-14T20:23:49;1.0;27.0;58.0
2018-12-14T21:23:49;1.0;26.5;57.0
2018-12-14T22:23:49;1.0;26.0;57.0
2018-12-14T23:23:49;1.0;25.5;57.0
2018-12-15T00:23:49;1.1;26.0;57.0
2018-12-15T01:23:49;1.0;26.0;57.0
2018-12-15T02:23:49;1.1;27.5;58.0
2018-12-15T03:23:49;1.1;27.5;58.0
2018-12-15T04:23:49;1.0;28.0;57.0
2018-12-15T05:23:49;1.1;28.0;57.0
2018-12-15T06:23:49;1.0;29.0;58.0
2018-12-15T07:23:49;1.0;29.0;58.0
2018-12-15T08:23:49;1.2;29.0;58.0
2018-12-15T09:23:49;1.2;29.5;58.0
2018-12-15T10:23:49;1.3;29.5;58.0
2018-12-15T11:23:49;1.3;29.5;58.0
2018-12-15T12:23:49;1.3;29.5;58.0
2018-12-15T13:23:49;1.3;29.5;58.0
2018-12-15T14:23:49;1.3;29.0;58.0
2018-12-15T15:23:49;1.4;28.5;58.0
2018-12-15T16:23:49;1.4;29.5;59.0
2018-12-15T17:23:49;1.4;30.0;59.0
2018-12-15T18:23:49;1.4;29.5;58.0
2018-12-15T19:23:49;1.4;28.5;58.0
2018-12-15T20:23:49;1.4;29.0;58.0
2018-12-15T21:23:49;1.4;29.5;58.0
2018-12-15T22:23:49;1.4;29.0;58.0
2018-12-15T23:23:49;1.4;30.0;58.0
2018-12-16T00:23:49;1.4;29.5;58.0
2018-12-16T01:23:49;1.4;30.0;58.0
2018-12-16T02:23:49;1.5;30.5;58.0
2018-12-16T03:23:49;1.4;31.5;58.0
2018-12-16T04:23:49;1.4;31.0;58.0
2018-12-16T05:23:49;1.4;31.5;58.0
2018-12-16T06:23:49;1.4;31.5;58.0
2018-12-16T07:23:49;1.5;31.0;58.0
2018-12-16T08:23:49;1.4;30.0;58.0
2018-12-16T09:23:49;1.3;30.0;58.0
2018-12-16T10:23:49;1.2;29.5;58.0
2018-12-16T11:23:49;1.2;29.5;58.0
2018-12-16T12:23:49;1.3;29.5;58.0
2018-12-16T13:23:49;1.4;29.0;58.0
2018-12-16T14:23:49;1.4;29.0;58.0
2018-12-16T15:23:49;1.3;28.0;57.0
2018-12-16T16:23:49;1.3;29.0;58.0
2018-12-16T17:23:49;1.5;29.5;59.0
2018-12-16T18:23:49;1.5;30.0;59.0
2018-12-16T19:23:49;1.6;29.5;58.0
2018-12-16T20:23:49;1.7;29.0;58.0
2018-12-16T21:23:49;1.7;28.0;57.0
2018-12-16T22:23:49;1.7;28.0;57.0
2018-12-16T23:23:49;1.7;30.0;58.0
2018-12-17T00:23:49;1.7;31.0;58.0
2018-12-17T01:23:49;1.8;32.0;58.0
2018-12-17T02:23:49;1.8;31.5;58.0
2018-12-17T03:23:49;2.1;32.0;58.0
2018-12-17T04:23:49;2.0;32.5;58.0
2018-12-17T05:23:49;1.9;32.0;58.0
2018-12-17T06:23:49;2.2;33.0;58.0
2018-12-17T07:23:49;2.2;32.5;58.0
2018-12-17T08:23:49;2.2;32.5;58.0
2018-12-17T09:23:49;2.2;32.5;58.0
2018-12-17T10:23:49;2.3;32.5;58.0
2018-12-17T11:23:49;2.4;32.5;58.0
2018-12-17T12:23:49;2.4;32.5;58.0
2018-12-17T13:23:49;2.2;32.0;58.0
2018-12-17T14:23:49;2.3;32.0;58.0
2018-12-17T15:23:49;2.5;32.0;58.0
2018-12-17T16:23:49;2.6;32.5;59.0
2018-12-17T17:23:49;2.3;33.0;59.0
2018-12-17T18:23:49;2.2;32.5;59.0
2018-12-17T19:23:49;2.2;33.0;59.0
2018-12-17T20:23:49;2.0;33.0;59.0
2018-12-17T21:23:49;2.0;32.5;58.0
2018-12-17T22:23:49;2.1;32.0;58.0
2018-12-17T23:23:49;1.9;33.0;58.0
2018-12-18T00:23:49;1.9;34.0;58.0
2018-12-18T01:23:49;1.8;34.5;58.0
2018-12-18T02:23:49;1.8;35.5;58.0
2018-12-18T03:23:49;1.6;36.0;58.0
2018-12-18T04:23:49;1.7;37.0;59.0
2018-12-18T05:23:49;2.1;37.5;59.0
2018-12-18T06:23:49;1.9;38.0;58.0
2018-12-18T07:23:49;1.9;37.5;58.0
2018-12-18T08:23:49;1.9;38.5;58.0
2018-12-18T09:23:49;1.9;39.0;58.0
2018-12-18T10:23:49;1.9;39.5;59.0
2018-12-18T11:23:49;1.9;39.5;59.0
2018-12-18T12:23:49;1.9;40.0;59.0
2018-12-18T13:23:49;2.0;40.0;59.0
2018-12-18T14:23:49;2.1;39.5;59.0
2018-12-18T15:23:49;2.1;39.0;59.0
2018-12-18T16:23:49;2.0;38.5;59.0
2018-12-18T17:23:49;2.1;37.5;59.0
2018-12-18T18:23:49;2.1;37.5;59.0
2018-12-18T19:23:49;1.9;37.0;59.0
2018-12-18T20:23:49;1.9;36.0;59.0
2018-12-18T21:23:49;1.8;35.0;58.0
2018-12-18T22:23:49;1.7;34.5;58.0
2018-12-18T23:23:49;1.8;35.0;59.0
2018-12-19T00:23:49;2.1;34.5;58.0
2018-12-19T01:23:49;2.1;35.5;58.0
2018-12-19T02:23:49;2.2;36.0;59.0
2018-12-19T03:23:49;2.2;35.5;58.0
2018-12-19T04:23:49;2.2;36.0;59.0
2018-12-19T05:23:49;2.0;36.5;59.0
2018-12-19T06:23:49;2.1;36.5;59.0
2018-12-19T07:23:49;2.2;36.0;59.0
2018-12-19T08:23:49;2.1;35.0;58.0
2018-12-19T09:23:49;2.1;35.0;59.0
2018-12-19T10:23:49;1.9;35.0;59.0
2018-12-19T11:23:49;1.9;35.0;59.0
2018-12-19T12:23:49;1.9;34.5;59.0
2018-12-19T13:23:49;1.8;34.0;59.0
2018-12-19T14:23:49;1.8;34.5;59.0
2018-12-19T15:23:49;1.6;34.5;59.0
2018-12-19T16:23:49;1.5;34.5;60.0
2018-12-19T17:23:49;1.4;33.5;59.0
2018-12-19T18:23:49;1.3;32.0;58.0
2018-12-19T19:23:49;1.4;30.5;58.0
2018-12-19T20:23:49;1.5;30.0;59.0
2018-12-19T21:23:49;1.4;29.5;58.0
2018-12-19T22:23:49;1.5;28.5;58.0
2018-12-19T23:23:49;1.5;29.5;59.0
2018-12-20T00:23:49;1.4;30.5;59.0
2018-12-20T01:23:49;1.4;31.5;59.0
2018-12-20T02:23:49;1.3;31.5;59.0
2018-12-20T03:23:49;1.1;32.0;59.0
2018-12-20T04:23:49;1.1;32.5;59.0
2018-12-20T05:23:49;1.0;32.5;59.0
2018-12-20T06:23:49;0.9;31.0;59.0
2018-12-20T07:23:49;1.0;30.0;59.0
2018-12-20T08:23:49;1.0;29.5;58.0
2018-12-20T09:23:49;1.0;30.5;59.0
2018-12-20T10:23:49;1.0;31.5;59.0
2018-12-20T11:23:49;0.9;31.5;59.0
2018-12-20T12:23:49;0.8;31.5;59.0
2018-12-20T13:23:49;0.8;31.0;59.0
2018-12-20T14:23:49;0.8;31.0;59.0
2018-12-20T15:23:49;0.8;31.0;60.0
2018-12-20T16:23:49;0.8;31.0;61.0
2018-12-20T17:23:49;0.9;32.0;61.0
2018-12-20T18:23:49;0.9;31.0;60.0
2018-12-20T19:23:49;0.8;30.0;59.0
2018-12-20T20:23:49;0.9;30.5;59.0
2018-12-20T21:23:49;0.9;31.0;59.0
2018-12-20T22:23:49;0.8;31.0;59.0
2018-12-20T23:23:49;0.9;31.5;59.0
2018-12-21T00:23:49;0.9;32.0;59.0
2018-12-21T01:23:49;0.9;33.0;59.0
2018-12-21T02:23:49;1.1;33.0;59.0
2018-12-21T03:23:49;1.1;33.0;59.0
2018-12-21T04:23:49;1.1;33.0;59.0
2018-12-21T05:23:49;1.1;32.5;59.0
2018-12-21T06:23:49;1.1;32.0;59.0
2018-12-21T07:23:49;1.1;32.0;59.0
2018-12-21T08:23:49;1.0;32.0;59.0
2018-12-21T09:23:49;2.1;32.0;59.0
2018-12-21T10:23:49;2.1;31.5;59.0
2018-12-21T11:23:49;2.2;31.5;59.0
2018-12-21T12:23:49;2.4;31.0;59.0
2018-12-21T13:22:47;1.3;31.0;59.0
2018-12-21T14:22:47;1.3;31.0;59.0
2018-12-21T15:22:47;1.4;30.5;60.0
2018-12-21T16:22:47;1.7;31.5;60.0
2018-12-21T17:22:47;1.8;32.0;60.0
2018-12-21T18:22:47;1.9;31.5;60.0
2018-12-21T19:22:47;2.1;31.0;59.0
2018-12-21T20:22:47;2.0;31.0;59.0
2018-12-21T21:22:47;2.2;31.0;58.0
2018-12-21T22:22:47;2.3;31.0;58.0
2018-12-21T23:22:47;2.3;32.5;59.0
2018-12-22T00:22:47;2.3;33.5;59.0
2018-12-22T01:22:47;2.1;33.5;59.0
2018-12-22T02:22:47;2.1;34.0;59.0
2018-12-22T03:22:47;2.1;33.5;59.0
2018-12-22T04:22:47;2.1;34.0;59.0
2018-12-22T05:22:47;2.1;34.0;59.0
2018-12-22T06:22:47;2.1;34.0;59.0
2018-12-22T07:22:47;2.1;34.5;59.0
2018-12-22T08:22:47;2.3;34.5;59.0
2018-12-22T09:22:47;2.3;34.5;59.0
2018-12-22T10:22:47;2.3;34.0;59.0
2018-12-22T11:22:47;2.2;33.5;59.0
2018-12-22T12:22:47;2.3;33.0;59.0
2018-12-22T13:22:47;2.1;33.0;59.0
2018-12-22T14:22:47;2.2;33.0;60.0
2018-12-22T15:22:47;2.2;32.0;59.0
2018-12-22T16:22:47;2.0;32.5;59.0
2018-12-22T17:22:47;1.9;32.5;60.0
2018-12-22T18:22:47;1.8;33.0;60.0
2018-12-22T19:22:47;1.8;33.0;59.0
2018-12-22T20:22:47;1.9;32.5;59.0
2018-12-22T21:22:47;1.7;32.0;59.0
2018-12-22T22:22:47;1.8;31.5;59.0
2018-12-22T23:22:47;1.7;30.5;59.0
2018-12-23T00:22:47;1.6;31.0;59.0
2018-12-23T01:22:47;1.7;30.5;58.0
2018-12-23T02:22:47;1.8;29.5;59.0
2018-12-23T03:22:47;1.8;30.5;59.0
2018-12-23T04:22:47;1.7;31.5;59.0
2018-12-23T05:22:47;1.6;31.5;60.0
2018-12-23T06:22:47;1.6;29.5;59.0
2018-12-23T07:22:47;1.5;29.5;59.0
2018-12-23T08:22:47;1.3;29.5;59.0
2018-12-23T09:22:47;2.5;29.5;59.0
2018-12-23T10:22:47;2.4;29.5;59.0
2018-12-23T11:22:47;2.4;29.5;59.0
2018-12-23T12:22:47;2.2;29.0;59.0
2018-12-23T13:22:47;2.2;29.0;59.0
2018-12-23T14:22:47;2.2;28.5;59.0
2018-12-23T15:22:47;2.2;28.0;59.0
2018-12-23T16:22:47;2.1;27.5;60.0
2018-12-23T17:22:47;2.1;27.0;60.0
2018-12-23T18:22:47;2.2;26.5;59.0
2018-12-23T19:22:47;2.1;26.0;59.0
2018-12-23T20:22:47;1.9;25.0;59.0
2018-12-23T21:22:47;1.9;24.5;58.0
2018-12-23T22:22:47;1.8;24.5;58.0
2018-12-23T23:22:47;1.7;24.0;58.0
2018-12-24T00:22:47;1.6;24.0;58.0
2018-12-24T01:22:47;0.7;24.0;58.0
2018-12-24T02:22:47;0.8;24.0;58.0
2018-12-24T03:22:47;0.9;23.5;57.0
2018-12-24T04:22:47;1.0;23.5;57.0
2018-12-24T05:22:47;1.1;23.5;57.0
2018-12-24T06:22:47;1.1;23.5;57.0
2018-12-24T07:22:47;1.2;23.0;57.0
2018-12-24T08:22:47;1.4;23.0;56.0
2018-12-24T09:22:47;1.7;22.5;56.0
2018-12-24T10:22:47;1.9;22.5;56.0
2018-12-24T11:22:47;2.3;22.5;56.0
2018-12-24T12:22:47;2.6;22.5;56.0
2018-12-24T13:22:47;2.8;22.0;56.0
2018-12-24T14:22:47;3.0;22.0;56.0
2018-12-24T15:22:47;3.1;22.0;56.0
2018-12-24T16:22:47;3.3;22.0;55.0
2018-12-24T17:22:47;3.4;22.0;55.0
2018-12-24T18:22:47;3.4;22.0;55.0
2018-12-24T19:22:47;3.6;22.5;55.0
2018-12-24T20:22:47;4.0;23.0;55.0
2018-12-24T21:22:47;4.1;23.5;55.0
2018-12-24T22:22:47;4.1;24.0;55.0
2018-12-24T23:22:47;4.3;24.5;55.0
2018-12-25T00:22:47;4.4;25.0;55.0
2018-12-25T01:22:47;4.5;25.0;55.0
2018-12-25T02:22:47;4.4;25.5;55.0
2018-12-25T03:22:47;4.4;25.5;55.0
2018-12-25T04:22:47;4.4;26.0;55.0
2018-12-25T05:22:47;4.5;26.0;55.0
2018-12-25T06:22:47;4.6;26.5;55.0
2018-12-25T07:22:47;4.7;26.0;55.0
2018-12-25T08:22:47;4.6;26.0;55.0
2018-12-25T09:22:47;4.5;26.0;55.0
2018-12-25T10:22:47;4.7;25.5;55.0
2018-12-25T11:22:47;4.6;25.5;55.0
2018-12-25T12:22:47;4.6;25.5;55.0
2018-12-25T13:22:47;4.6;25.5;55.0
2018-12-25T14:22:47;4.6;25.5;54.0
2018-12-25T15:22:47;4.7;25.0;54.0
2018-12-25T16:22:47;4.9;25.0;54.0
2018-12-25T17:22:47;4.9;25.0;54.0
2018-12-25T18:22:47;5.0;25.0;54.0
2018-12-25T19:22:47;5.0;25.0;54.0
2018-12-25T20:22:47;4.9;25.5;54.0
2018-12-25T21:22:47;4.8;25.5;54.0
2018-12-25T22:22:47;4.8;26.0;54.0
2018-12-25T23:22:47;4.7;26.0;54.0
2018-12-26T00:22:47;4.7;26.5;54.0
2018-12-26T01:22:47;4.5;26.5;54.0
2018-12-26T02:22:47;4.5;27.0;54.0
2018-12-26T03:22:47;4.5;27.0;54.0
2018-12-26T04:22:47;4.4;27.0;54.0
2018-12-26T05:22:47;4.5;27.0;54.0
2018-12-26T06:22:47;4.5;27.5;54.0
2018-12-26T07:22:47;4.4;27.5;54.0
2018-12-26T08:22:47;4.4;27.5;54.0
2018-12-26T09:22:47;4.4;27.5;54.0
2018-12-26T10:22:47;4.2;28.0;54.0
2018-12-26T11:22:47;4.4;27.5;54.0
2018-12-26T12:22:47;4.5;27.5;54.0
2018-12-26T13:22:47;4.4;27.5;54.0
2018-12-26T14:22:47;4.7;28.0;54.0
2018-12-26T15:22:47;5.2;29.0;54.0
2018-12-26T16:22:47;5.2;30.0;54.0
2018-12-26T17:22:47;5.2;31.0;54.0
2018-12-26T18:22:47;5.1;32.0;54.0
2018-12-26T19:22:47;4.9;33.0;54.0
2018-12-26T20:22:47;5.0;33.5;54.0
2018-12-26T21:22:47;5.0;34.0;54.0
2018-12-26T22:22:47;5.1;34.5;54.0
2018-12-26T23:22:47;5.3;34.5;54.0
2018-12-27T00:22:47;5.4;33.5;55.0
2018-12-27T01:22:47;5.4;34.0;55.0
2018-12-27T02:22:47;5.4;34.5;55.0
2018-12-27T03:22:47;5.4;35.0;54.0
2018-12-27T04:22:47;5.4;35.0;54.0
2018-12-27T05:22:47;5.1;34.0;54.0
2018-12-27T06:22:47;5.1;33.5;54.0
2018-12-27T07:22:47;5.1;33.0;54.0
2018-12-27T08:22:47;5.1;32.5;55.0
2018-12-27T09:22:47;5.1;32.5;56.0
2018-12-27T10:22:47;4.8;33.5;56.0
2018-12-27T11:22:47;4.3;34.0;57.0
2018-12-27T12:22:47;4.0;34.5;57.0
2018-12-27T13:22:47;3.9;34.5;57.0
2018-12-27T14:22:47;3.7;34.5;57.0
2018-12-27T15:22:47;3.2;34.5;57.0
2018-12-27T16:22:47;2.9;34.0;58.0
2018-12-27T17:22:47;2.6;34.0;58.0
2018-12-27T18:22:47;2.6;34.0;58.0
2018-12-27T19:22:47;2.5;34.0;57.0
2018-12-27T20:22:47;2.2;33.0;56.0
2018-12-27T21:22:47;2.2;33.0;56.0
2018-12-27T22:22:47;2.1;32.5;56.0
2018-12-27T23:22:47;2.2;33.0;56.0
2018-12-28T00:22:47;2.2;35.0;57.0
2018-12-28T01:22:47;2.3;36.0;58.0
2018-12-28T02:22:47;2.2;37.5;57.0
2018-12-28T03:22:47;2.0;38.5;57.0
2018-12-28T04:22:47;2.0;39.0;57.0
2018-12-28T05:22:47;2.0;39.0;57.0
2018-12-28T06:22:47;1.8;38.5;56.0
2018-12-28T07:22:47;1.7;38.5;56.0
2018-12-28T08:22:47;1.6;38.5;56.0
2018-12-28T09:22:47;1.8;36.5;56.0
2018-12-28T10:22:47;1.9;35.0;56.0
2018-12-28T11:22:47;1.9;33.0;56.0
2018-12-28T12:22:47;1.8;31.5;56.0
2018-12-28T13:22:47;1.7;31.0;56.0
2018-12-28T14:22:47;1.6;30.0;56.0
2018-12-28T15:22:47;1.6;29.5;56.0
2018-12-28T16:22:47;1.6;29.0;57.0
2018-12-28T17:22:47;1.6;28.5;57.0
2018-12-28T18:22:47;1.6;28.5;57.0
2018-12-28T19:22:47;1.6;27.0;56.0
2018-12-28T20:22:47;1.6;26.0;55.0
2018-12-28T21:22:47;1.8;24.5;48.0
2018-12-28T22:22:47;1.6;28.5;50.0
2018-12-28T23:22:47;1.4;29.5;55.0
2018-12-29T00:22:47;1.3;29.5;57.0
2018-12-29T01:22:47;1.1;29.0;57.0
2018-12-29T02:22:47;1.1;29.0;57.0
2018-12-29T03:22:47;1.1;29.0;57.0
2018-12-29T04:22:47;1.1;29.5;58.0
2018-12-29T05:22:47;1.1;29.5;58.0
2018-12-29T06:22:47;1.2;29.5;58.0
2018-12-29T07:22:47;1.2;29.5;58.0
2018-12-29T08:22:47;1.2;29.0;58.0
2018-12-29T09:22:47;1.0;29.0;58.0
2018-12-29T10:22:47;1.0;28.5;58.0
2018-12-29T11:22:47;1.0;28.0;58.0
2018-12-29T12:22:47;0.9;27.5;58.0
2018-12-29T13:22:47;1.1;27.5;58.0
2018-12-29T14:22:47;1.1;27.0;58.0
2018-12-29T15:22:47;1.1;26.0;58.0
2018-12-29T16:22:47;1.1;26.5;58.0
2018-12-29T17:22:47;1.1;27.0;59.0
2018-12-29T18:22:47;1.1;27.0;59.0
2018-12-29T19:22:47;1.0;27.0;58.0
2018-12-29T20:22:47;1.1;27.0;58.0
2018-12-29T21:22:47;1.0;27.5;57.0
2018-12-29T22:22:47;1.0;28.0;57.0
2018-12-29T23:22:47;1.0;28.5;57.0
2018-12-30T00:22:47;2.0;29.0;57.0
2018-12-30T01:22:47;1.2;29.5;58.0
2018-12-30T02:22:47;1.4;29.5;58.0
2018-12-30T03:22:47;1.5;29.5;58.0
2018-12-30T04:22:47;1.6;29.5;58.0
2018-12-30T05:22:47;1.9;29.5;58.0
2018-12-30T06:22:47;1.9;29.5;58.0
2018-12-30T07:22:47;1.9;29.5;58.0
